ecoli70,300,7,fixed_c3,0.7285714285714285,0.6857142857142857,0.23809523809523808,28.0,48.0,15.0,22.0,63.0
ecoli70,300,7,fixed_c4,0.7285714285714285,0.6714285714285714,0.21666666666666667,28.0,47.0,13.0,23.0,60.0
ecoli70,300,7,fixed_c5,0.7285714285714285,0.6571428571428571,0.22033898305084745,29.0,46.0,13.0,24.0,59.0
ecoli70,300,7,fixed_c6,0.7285714285714285,0.6571428571428571,0.20689655172413793,28.0,46.0,12.0,24.0,58.0
ecoli70,300,7,fixed_c8,0.7285714285714285,0.6571428571428571,0.19298245614035087,28.0,46.0,11.0,24.0,57.0
ecoli70,300,8,code2022_buggy,0.7142857142857143,0.42857142857142855,0.2682926829268293,44.0,30.0,11.0,40.0,41.0
ecoli70,300,8,code2022_signfixed,0.7142857142857143,0.5857142857142857,0.31666666666666665,37.0,41.0,19.0,29.0,60.0
ecoli70,300,8,fixed_c1,0.7142857142857143,0.6285714285714286,0.4883720930232558,56.0,44.0,42.0,26.0,86.0
ecoli70,300,8,fixed_c2,0.7142857142857143,0.6285714285714286,0.3888888888888889,44.0,44.0,28.0,26.0,72.0
ecoli70,300,8,fixed_c3,0.7142857142857143,0.6285714285714286,0.37142857142857144,42.0,44.0,26.0,26.0,70.0
ecoli70,300,8,fixed_c4,0.7142857142857143,0.6285714285714286,0.3230769230769231,37.0,44.0,21.0,26.0,65.0
ecoli70,300,8,fixed_c5,0.7142857142857143,0.6285714285714286,0.3230769230769231,37.0,44.0,21.0,26.0,65.0
ecoli70,300,8,fixed_c6,0.7142857142857143,0.6285714285714286,0.3125,36.0,44.0,20.0,26.0,64.0
ecoli70,300,8,fixed_c8,0.7142857142857143,0.5714285714285714,0.2982456140350877,37.0,40.0,17.0,30.0,57.0
ecoli70,300,9,code2022_buggy,0.6714285714285714,0.45714285714285713,0.23809523809523808,41.0,32.0,10.0,38.0,42.0
ecoli70,300,9,code2022_signfixed,0.6714285714285714,0.6142857142857143,0.23214285714285715,29.0,43.0,13.0,27.0,56.0
ecoli70,300,9,fixed_c1,0.6714285714285714,0.6571428571428571,0.43902439024390244,47.0,46.0,36.0,24.0,82.0
ecoli70,300,9,fixed_c2,0.6714285714285714,0.6571428571428571,0.38666666666666666,40.0,46.0,29.0,24.0,75.0
ecoli70,300,9,fixed_c3,0.6714285714285714,0.6571428571428571,0.34285714285714286,36.0,46.0,24.0,24.0,70.0
